Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,month,day_of_week,hour,age,distance
252192,2020-09-21 14:39:09,30561214688470,fraud_Ernser-Lynch,food_dining,26.41,Gina,Morrison,F,41851 Victor Drives Suite 219,Allentown,PA,18103,40.5891,-75.4645,166081,"Scientist, research (maths)",1998-10-01,d4e703e9792281ce262cb14efacfe061,1379774349,41.218349,-75.748223,0,9,1,14,26,73.85524191640975
406018,2020-11-28 13:51:17,4587577161160601,fraud_Erdman-Schaden,personal_care,6.82,Tina,Lawrence,F,12444 Jacob Pines,Nobleboro,ME,4555,44.0943,-69.4828,1643,Financial trader,1976-04-12,84bbd8ca4a023ad8ae47b1173a3ad56e,1385646677,45.031312,-70.037024,0,11,6,13,48,113.04962418414554
390470,2020-11-21 14:10:10,3559679414981506,"fraud_Towne, Greenholt and Koepp",shopping_net,11.43,Olivia,Stephenson,F,292 Cassidy Oval,Lowville,NY,13367,43.7893,-75.4156,8830,Theme park manager,1991-03-29,215856661bb784a4e416c12096289053,1385043010,43.811042,-76.25191600000001,0,11,6,14,33,67.34549752099247
205472,2020-09-01 06:13:03,4855488158131690372,"fraud_Cremin, Hamill and Reichel",misc_pos,37.93,Jeremy,Roberson,M,25887 Martin Inlet,Graniteville,VT,5654,44.1554,-72.4847,970,Agricultural consultant,1993-09-29,33b8fd960f7bbb82ee0a2920013100b9,1378015983,44.488002,-72.601672,0,9,2,6,31,38.117962531598955
219683,2020-09-07 13:13:14,4104312520615374,fraud_Thompson-Gleason,health_fitness,85.86,Brooke,Rodriguez,F,901 Todd Gardens Apt. 466,Mountain Center,CA,92561,33.6401,-116.5567,1661,"Therapist, music",1988-09-19,a4be4030a7b534b37d4b3e2f8d9ee7be,1378559594,34.252761,-116.782398,0,9,1,13,36,71.08788581187326
226579,2020-09-10 08:51:11,2713913904780408,fraud_Cummerata-Jones,gas_transport,75.13,Jacqueline,Howard,F,4511 Choi Lock,Delhi,LA,71232,32.3929,-91.4714,6581,Multimedia programmer,1964-02-13,643588b16b19b6e54b050e359708d3a2,1378803071,33.378419,-90.716759,0,9,4,8,60,130.12231946397264
154797,2020-08-14 16:13:17,3585740823295298,"fraud_Lubowitz, Terry and Stracke",personal_care,6.25,James,Greene,M,082 Hernandez Bypass Apt. 886,Quanah,TX,79252,34.2956,-99.7494,3202,"Librarian, public",1998-03-18,e8c3350488293adb3be170cc2f801e46,1376496797,33.324071999999994,-99.948637,0,8,5,16,26,109.32837804284897
193714,2020-08-28 13:06:33,4683520018489354,fraud_Metz-Boehm,shopping_pos,8.73,Charles,Carrillo,M,17547 Stephen Turnpike Apt. 846,Hawthorne,CA,90250,33.9143,-118.3493,93193,"Editor, magazine features",1995-04-19,f6651d415f46585e3b31db1a057ca35a,1377695193,33.025888,-117.494527,0,8,5,13,29,126.57871783631671
127457,2020-08-04 13:06:02,4060579726528237,fraud_Conroy-Emard,food_dining,210.44,Steven,Sanders,M,25955 Amy Via,Ozawkie,KS,66070,39.2136,-95.4404,2661,Theatre director,1948-11-14,a7401c0d033a68a3dca10c718afbdcfd,1375621562,39.918054,-95.329826,0,8,2,13,76,78.78796540449285
365025,2020-11-09 21:19:33,30199621383748,fraud_Jast-McDermott,shopping_pos,34.88,Theresa,Powell,F,117 Natasha Vista Suite 936,Leonard,TX,75452,33.4044,-96.2238,4090,Sub,1977-03-23,2446e1d81055c647e5a5ee713d7bd2f0,1384031973,33.776491,-95.384467,0,11,1,21,47,88.16694607181876
60526,2020-07-12 14:28:07,676275912597,fraud_Tromp Group,travel,506.35,Edward,Hensley,M,24318 Dixon Mills,Elk Rapids,MI,49629,44.8955,-85.4082,2223,Chief Financial Officer,1986-01-18,afc253a5488fa72768be398e818c5426,1373639287,45.060135,-84.78671899999999,0,7,7,14,38,52.323604654820464
126463,2020-08-04 05:41:45,630451534402,"fraud_Connelly, Reichert and Fritsch",gas_transport,83.99,Rachel,Daniels,F,561 Little Plain Apt. 738,Wetmore,MI,49895,46.3535,-86.6345,765,Immunologist,1972-06-12,f3470def2bf95fd5ec0260004dd1e666,1375594905,46.26149,-86.08185300000001,0,8,2,5,52,43.78330568124927
285041,2020-10-05 20:24:37,374656033243756,fraud_Reynolds-Schinner,misc_pos,2.62,David,Lewis,M,1499 Michael Rue,Arlington,VA,22213,38.8954,-77.1633,207410,Mudlogger,1984-07-03,8f4ec2cb1b4ebddda55774fc1133c02b,1381004677,39.207801,-77.086822,0,10,1,20,40,35.307845007243486
481496,2020-12-15 08:29:51,4560004149983868183,"fraud_Johnson, Runolfsdottir and Mayer",misc_net,20.11,Stacy,Villegas,F,20581 Pena Walks,Colorado Springs,CO,80951,38.8881,-104.6556,525713,Museum/gallery exhibitions officer,1992-05-09,b88b00a2342097e7525f41c22f38d504,1387096191,39.852852,-104.070962,0,12,2,8,32,118.36526466363476
21158,2020-06-28 19:05:37,4683638447911,fraud_Bode-Rempel,kids_pets,61.6,Daniel,Boyd,M,8925 Nicholas Points,Egan,LA,70531,30.251,-92.5002,1261,Broadcast presenter,1972-07-01,0ffa88ae2190c90341656e5c8d8ef222,1372446337,30.76892,-92.762488,0,6,7,19,52,62.69444927437727
89946,2020-07-21 23:57:12,4859525594182537,fraud_Berge-Ullrich,home,19.32,Rebecca,Farley,F,383 Long Islands,Downsville,NY,13755,42.0716,-75.0152,1228,"Psychotherapist, child",1990-02-25,0304cf239a27c877c0d59e777647b867,1374451032,41.77548,-75.87824499999999,0,7,2,23,34,78.78299442221348
276151,2020-10-02 04:09:35,3534330126107879,fraud_Heller-Abshire,grocery_net,55.89,Jeffrey,Smith,M,713 Scott Pike Apt. 712,Bridger,MT,59014,45.2857,-108.9082,1446,Chartered loss adjuster,1978-01-15,266793ecd5b8f06ea5b28afd2b656375,1380686975,44.983864,-108.298998,0,10,5,4,46,58.49448702730264
204174,2020-08-31 21:40:56,6011109736646996,"fraud_Effertz, Welch and Schowalter",entertainment,15.26,Rebecca,Erickson,F,594 Berry Lights Apt. 392,Wilmington,NC,28405,34.2651,-77.867,186140,English as a second language teacher,1983-02-08,0b0426c40ad59268771f1da239a728b2,1377985256,34.559728,-77.8211,0,8,1,21,41,32.95433749141133
58084,2020-07-11 17:53:22,4425161475596168,fraud_Carroll PLC,health_fitness,20.72,Brooke,Fisher,F,815 Heather Divide Apt. 965,San Angelo,TX,76905,31.4647,-100.39,103927,Drilling engineer,1962-06-27,5d21e491d6bce2e0baf4ed6b4990cc90,1373565202,31.620582,-101.319902,0,7,6,17,62,89.97806616523226
320095,2020-10-20 20:35:51,4292902571056973207,fraud_Ernser-Lynch,food_dining,6.58,Jeffrey,Smith,M,135 Joseph Mountains,Sula,MT,59871,45.8433,-113.8748,218,"Therapist, horticultural",1995-08-16,ff565795e606448eff527374dfca28e4,1382301351,46.031609,-114.387036,0,10,2,20,29,44.900859591287386
538534,2020-12-28 08:34:40,6011367958204270,fraud_Hermann-Gaylord,misc_pos,376.08,Tammy,Ayers,F,1652 James Mews,Hinckley,OH,44233,41.2419,-81.7453,7646,Medical sales representative,1988-09-15,7b8228caf153611238d34e10d326e4df,1388219680,40.319598,-80.819676,0,12,1,8,36,128.8205397504463
413958,2020-11-30 17:27:45,4935858973307492,"fraud_Prosacco, Kreiger and Kovacek",home,87.1,Lance,Wagner,M,6003 Brady Shoal Apt. 449,Irwinton,GA,31042,32.8088,-83.17399999999999,1841,Film/video editor,1975-06-01,5dd8cfd2ce31d295481bc39444e4c01e,1385832465,32.115311,-82.97178100000001,0,11,1,17,49,79.21950679660753
290201,2020-10-07 23:33:47,375904527651269,fraud_Wilkinson Ltd,entertainment,32.01,Ryan,Cook,M,75952 Wilson Course,Roseland,NE,68973,40.4591,-98.5551,463,"Nurse, mental health",1948-05-31,a3c91ed790c2aa6fbbec15f15b4fc191,1381188827,40.178086,-98.655885,0,10,3,23,76,32.3584761737825
547403,2020-12-29 17:49:16,6538891242532018,fraud_Goyette Inc,shopping_net,3.9,Jodi,Rodriguez,F,5796 Lee Coves Apt. 286,Walnut Ridge,AR,72476,36.0244,-90.9288,7155,"Engineer, control and instrumentation",1977-03-23,3743fc318e0e085260f8f443e8da43f9,1388339356,35.712949,-90.803342,0,12,2,17,47,36.36759743044308
99990,2020-07-26 12:56:44,4025612008285111,fraud_Skiles LLC,home,56.04,Krystal,Key,F,23142 Montoya Island Apt. 742,Corsica,PA,15829,41.1762,-79.1976,1274,Maintenance engineer,1949-03-20,25a711596ed1f84583ba2bb392160185,1374843404,41.199374,-78.61323399999999,0,7,7,12,75,49.09334762334276
430281,2020-12-04 12:59:19,4586260469584,fraud_Thiel-Thiel,entertainment,22.03,Melody,Thompson,F,0362 Anderson Wall,Mound City,MO,64470,40.1362,-95.2138,1631,Architect,1953-01-20,1a7bf4c11b128978f9c56fcda40dbfbd,1386161959,40.253973,-95.316364,0,12,5,12,71,15.725389635425126
158942,2020-08-16 09:30:59,3577663406369449,fraud_Volkman Ltd,misc_net,3.08,Cody,Hooper,M,7233 John Parks,Lepanto,AR,72354,35.6069,-90.3359,2470,Counselling psychologist,1968-10-06,8ba058d4a860a19dc99678806c8ae5a7,1376645459,35.192418,-90.500421,0,8,7,9,56,48.35356842049718
243375,2020-09-17 16:05:21,213186334552049,fraud_Herzog Ltd,misc_pos,2.51,Andrea,Perkins,F,37426 Olson Villages,Irvine,PA,16329,41.8117,-79.2643,528,Chief Marketing Officer,1972-09-13,7ec712914c7b7a60be1a8c0556d9edbd,1379433921,40.92963,-79.86788100000001,0,9,4,16,52,110.21174752342904
127863,2020-08-04 15:14:19,4824023901222438,fraud_Kub-Heaney,health_fitness,163.08,Christina,Nelson,F,1233 Sutton Road Suite 701,Bynum,TX,76631,31.9907,-96.9837,522,Commercial/residential surveyor,1946-03-21,269c838b76f1571a1ada2478a66c6ae0,1375629259,32.922221,-97.610658,0,8,2,15,78,118.93586449299424
186601,2020-08-25 12:43:01,4488941175228467,"fraud_Berge, Kautzer and Harris",personal_care,87.46,Jacqueline,Washington,F,138 Stephen Ridges Apt. 978,Umatilla,FL,32784,28.9254,-81.6801,11432,Private music teacher,1986-03-31,63791541cbaf6cde36382484287a33cc,1377434581,28.444858,-81.903053,0,8,2,12,38,57.543766950875735
390764,2020-11-21 17:49:37,3576021480694169,"fraud_Dare, Fritsch and Zboncak",health_fitness,26.98,Dawn,Gray,F,9486 Joel Common Suite 554,Topeka,KS,66618,39.1329,-95.7023,163415,Secondary school teacher,2004-12-30,b2b0854e712e51156e9e88cb20123efb,1385056177,39.902862,-95.948058,0,11,6,17,20,88.058657423726
206319,2020-09-01 12:33:25,4824023901222438,fraud_Bernier and Sons,kids_pets,31.65,Christina,Nelson,F,1233 Sutton Road Suite 701,Bynum,TX,76631,31.9907,-96.9837,522,Commercial/residential surveyor,1946-03-21,92a63a91bdee40fb2281d6f92bbea512,1378038805,32.412678,-96.44138,0,9,2,12,78,69.31209568506605
498774,2020-12-19 18:13:55,30551643947183,fraud_Pouros-Haag,shopping_pos,2.95,Morgan,Smith,F,1441 Bradley Place,Grover,NC,28073,35.1836,-81.4552,5621,Toxicologist,1973-11-14,2c8e599d25bd08042d0fa4cbb6387a7f,1387476835,34.287655,-80.721115,0,12,6,18,51,119.99253012744157
512202,2020-12-22 02:28:28,4471568287204,fraud_Reichel Inc,entertainment,51.01,Dakota,Maldonado,M,369 Cochran Radial,Pelham,NC,27311,36.4899,-79.4736,3402,Insurance underwriter,1927-10-24,798495976f1bf83a107be8155788bd32,1387679308,37.126511,-80.464577,0,12,2,2,97,113.18368046458939
323627,2020-10-22 21:41:20,3575789281659026,fraud_Hamill-D'Amore,health_fitness,21.99,Lindsay,Wilson,F,7618 Gonzales Mission,Centerview,MO,64019,38.7897,-93.8702,2368,Electronics engineer,1989-07-17,ff31e48d6b3d44b73798e028594b9ac8,1382478080,38.638905,-94.654899,0,10,4,21,35,70.27087261197269
204957,2020-09-01 02:22:21,4917226033950,fraud_Erdman-Kertzmann,gas_transport,75.0,Adam,Keller,M,32600 Cobb Curve,Sardis,AL,36775,32.2844,-86.992,800,Learning disability nurse,1932-09-17,8fd6d2270c5ceb67f75b3c12220b81da,1378002141,32.910536,-86.889707,0,9,2,2,92,70.09765645405922
90086,2020-07-22 01:53:02,4634955908138648,"fraud_Moen, Reinger and Murphy",grocery_pos,117.26,Mackenzie,Smith,F,7178 Willis Drive,Hooper,NE,68031,41.6414,-96.5232,1745,"Engineer, automotive",1973-12-26,bfdf1a42b55910731d6d3a80c5868209,1374457982,41.708755,-95.972868,0,7,3,1,51,46.43314777752635
367910,2020-11-10 19:11:15,4467456915153312231,"fraud_Bahringer, Bergnaum and Quitzon",home,54.57,Rita,Myers,F,75703 Hernandez Corner Suite 348,Tampa,FL,33620,28.06,-82.4079,717255,Waste management officer,1966-09-16,ddb13167133ca97b4f8fe3b6cf9c94ae,1384110675,27.116243,-82.045928,0,11,2,19,58,110.51815741256608
35269,2020-07-03 15:51:32,3564839259330465,fraud_Veum-Koelpin,travel,6.96,Robert,Ashley,M,1250 Christopher Prairie Suite 016,Port Costa,CA,94569,38.046,-122.1866,198,Armed forces training and education officer,1959-03-31,1b64edd4359cb7e0d718232e161762f9,1372866692,38.092761,-123.1134,0,7,5,15,65,81.49148993828418
520756,2020-12-24 00:02:17,3513618443244549,"fraud_Christiansen, Goyette and Schamberger",gas_transport,50.43,Amber,Perez,F,954 Reyes Ways,Fulton,SD,57340,43.7588,-97.8712,355,Financial adviser,1955-06-26,fd23071c4ed03e2d3fc11332608b7b66,1387843337,44.189391,-97.302523,0,12,4,0,69,66.11495402205122
407414,2020-11-29 05:02:32,573860193545,fraud_Kutch LLC,gas_transport,75.69,Cristian,Jones,M,0423 Kirby Field Suite 623,Wilmette,IL,60091,42.0765,-87.7246,27020,Trade mark attorney,1986-07-23,34caf136edb56b91bb248d8ebe81e77f,1385701352,42.030669,-88.574507,0,11,7,5,38,70.53996754170255
387211,2020-11-19 18:30:47,345933964507467,fraud_Schmeler-Howe,personal_care,4.64,Carol,Dillon,F,27479 Reeves Dale,Whaleyville,MD,21872,38.4121,-75.2811,718,Regulatory affairs officer,1985-03-19,0950757587f2b4f04e9026fbe591f2df,1384885847,38.105034,-74.98732700000001,0,11,4,18,39,42.69507130237144
298924,2020-10-12 04:47:35,503874407318,fraud_Spinka Inc,grocery_net,36.03,Andrew,Mcgee,M,4130 Tiffany Glen Apt. 562,San Antonio,TX,78248,29.5894,-98.5201,1595797,Exhibition designer,1975-12-28,18fc4215a5ec593911a8a98e55d5b1f8,1381553255,29.817694,-98.109609,0,10,1,4,49,47.09957150938322
345387,2020-11-01 17:34:55,4890424426862856940,"fraud_Lang, Towne and Schuppe",kids_pets,126.81,Jeremy,Whitney,M,0371 Aimee Neck Suite 856,Sacramento,CA,95827,38.5662,-121.3286,757530,Magazine features editor,1979-04-30,297d07434595d0f3674689cf1441d6ae,1383327295,39.375169,-121.58821,0,11,7,17,45,92.58272975391758
183727,2020-08-24 17:50:48,4658117080136,"fraud_Bahringer, Bergnaum and Quitzon",home,11.36,Dwayne,Martinez,M,490 Baldwin Alley Apt. 468,Crownpoint,NM,87313,35.7206,-108.0271,5662,IT consultant,1989-04-08,68910870f3b98ac7372fe7bb5b1a1b6b,1377366648,35.39222,-108.162116,0,8,1,17,35,38.43549987862517
211079,2020-09-03 16:14:05,4653879239169997,fraud_Hackett Group,travel,5.63,Monica,Tucker,F,302 Christina Islands,Smiths Grove,KY,42171,37.0581,-86.1938,6841,"Therapist, sports",1999-06-06,c827a03f802e838cd6e47c0c360f515f,1378224845,37.829295,-86.825187,0,9,4,16,25,102.2133262452103
280737,2020-10-04 11:17:36,4939976756738216,fraud_Rau and Sons,grocery_pos,200.82,Michelle,Johnston,F,3531 Hamilton Highway,Roma,TX,78584,26.4215,-99.0025,18128,IT trainer,1990-11-07,44b83f38530be96ca945d1d2f538d6ee,1380885456,26.317511,-98.954751,0,10,7,11,34,12.46798175750999
255506,2020-09-22 15:54:11,3576431665303017,fraud_Lynch Ltd,shopping_pos,1.97,Jessica,Ward,F,72269 Elizabeth Field Apt. 132,Phoenix,AZ,85020,33.5623,-112.0559,1312922,Contractor,1981-10-24,728bfcc850efcf2884e4de2acc176194,1379865251,33.505127,-112.758184,0,9,2,15,43,65.54007133581447
657,2020-06-21 15:55:07,3551217896304745,fraud_Schaefer Ltd,kids_pets,81.72,Sara,Harris,F,597 Jenny Ford Apt. 543,Tupper Lake,NY,12986,44.232,-74.4905,6120,Chartered loss adjuster,1976-10-09,f5753503732a1516334b5b0f4c3d20f8,1371830107,44.046832,-74.91197199999999,0,6,7,15,48,39.5060089804425
405130,2020-11-27 23:40:28,378006354724784,fraud_Champlin-Casper,home,87.24,Christopher,Matthews,M,433 John Heights Apt. 849,Etlan,VA,22719,38.5095,-78.2638,395,Senior tax professional/tax inspector,1982-01-07,74ed1a76ab8af8b6ff72b9cb29093701,1385595628,38.288951,-77.996966,0,11,5,23,43,33.803404589835836
517128,2020-12-22 21:48:29,4908846471916297,fraud_Morissette LLC,entertainment,65.83,Lauren,Torres,F,03030 White Lakes,Grandview,TX,76050,32.2779,-97.2351,5875,"Radiographer, therapeutic",1992-07-24,6667a46284dfaf5cd2826e32b4dd4a06,1387748909,32.881809000000004,-98.136128,0,12,2,21,32,107.89954408643898
136508,2020-08-08 08:41:36,349612764943496,"fraud_Greenfelder, Bartoletti and Davis",misc_net,127.18,Xavier,Beltran,M,61107 Edwards Dam Apt. 463,Big Creek,KY,40914,37.1046,-83.5706,467,"Psychologist, forensic",1984-06-04,45c7622ddf2facdbe3c80750a0925134,1375951296,37.667055,-82.91347900000001,0,8,6,8,40,85.34211245029674
53361,2020-07-09 17:36:13,6011399591920186,fraud_Christiansen-Gusikowski,misc_pos,17.39,Maria,Roy,F,58665 Nicholas Ford Suite 348,Sheffield,MA,1257,42.1001,-73.3611,2121,Radio producer,1973-10-14,cbbfc1dad9eb5f409c32b3097928aa58,1373391373,41.728027,-72.955745,0,7,4,17,51,53.2804105981855
297142,2020-10-11 15:16:16,3518669219150142,fraud_Botsford PLC,home,7.33,Dorothy,Thomas,F,537 Rice Square Suite 040,Milford,OH,45150,39.1657,-84.23299999999999,31394,Hospital doctor,1996-11-12,cc5a35e8b1e676c94d5d21dad3b36eac,1381504576,38.921284,-85.069051,0,10,7,15,28,77.29830511934657
347849,2020-11-02 14:24:38,5456776410929288,fraud_Hills-Boyer,personal_care,13.93,Taylor,Khan,F,658 Diane Glen Apt. 677,North Washington,PA,16048,41.0472,-79.8089,139,Patent attorney,1954-05-25,d8bfd88895b92702dacc658572920b43,1383402278,40.836015,-79.32763800000001,0,11,1,14,70,46.82347747090345
251605,2020-09-21 10:16:23,3547574373318979,fraud_Harber Inc,gas_transport,58.37,Jacob,Patel,M,54822 Hill Forks,Dieterich,IL,62424,39.0319,-88.4074,2092,"Psychologist, clinical",1962-04-30,0731ffc9285552d62fe196d2e1a76b2d,1379758583,38.588366,-89.086107,0,9,1,10,62,76.80793739136507
551645,2020-12-30 19:35:43,342952484382519,fraud_Schimmel-Olson,kids_pets,11.51,Kayla,Jones,F,6033 Young Track Suite 804,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,1987-09-26,b15d4acd495bf7a5c8abf8215f1d66ff,1388432143,42.946497,-72.556623,0,12,3,19,37,119.7376845685528
460257,2020-12-10 21:54:15,3575540972310993,fraud_Daugherty-Thompson,food_dining,75.15,Rachel,Villarreal,F,250 Carrie Throughway,University,MS,38677,34.3396,-89.5736,4198,Curator,2001-06-22,d6c10d1a3f8bcf659828a6dae5f39086,1386712455,34.047914,-89.08525999999999,0,12,4,21,23,55.43456273940756
535447,2020-12-27 18:54:52,6538891242532018,fraud_Stoltenberg-Beatty,shopping_pos,49.47,Jodi,Rodriguez,F,5796 Lee Coves Apt. 286,Walnut Ridge,AR,72476,36.0244,-90.9288,7155,"Engineer, control and instrumentation",1977-03-23,d60a7c793fd7fd309c1493d5026bb33d,1388170492,35.96013,-91.19766,0,12,7,18,47,25.27085192273833
288861,2020-10-07 02:59:53,3576431665303017,"fraud_Tillman, Dickinson and Labadie",gas_transport,68.79,Jessica,Ward,F,72269 Elizabeth Field Apt. 132,Phoenix,AZ,85020,33.5623,-112.0559,1312922,Contractor,1981-10-24,3bfe7b5eec0fd1cc6b6e39ddef1e9d90,1381114793,33.310573,-111.693066,0,10,3,2,43,43.79374430257249
486848,2020-12-16 09:47:20,5540636818935089,fraud_McCullough Group,grocery_net,48.23,Kenneth,Foster,M,329 Michael Extension,Lawrence,MA,1843,42.6911,-71.1605,76383,Geoscientist,1985-04-04,a5d19b11e8ad2581d5779ef1094c0077,1387187240,42.467431,-70.435474,0,12,3,9,39,64.49848531482593
342649,2020-10-31 14:05:29,5456776410929288,"fraud_Cronin, Kshlerin and Weber",health_fitness,57.91,Taylor,Khan,F,658 Diane Glen Apt. 677,North Washington,PA,16048,41.0472,-79.8089,139,Patent attorney,1954-05-25,a4644b1027b4558bbda1cc79d9ab901c,1383228329,41.559298,-80.083551,0,10,6,14,70,61.34862828132579
315112,2020-10-19 07:01:35,345832460465610,fraud_Stark-Batz,entertainment,260.58,Jason,Mcmahon,M,6385 Donald Square Suite 429,Springfield,VA,22151,38.8029,-77.2116,104396,Production engineer,1950-11-20,daa8584e5a59c3fda69d6fd2a8352050,1382166095,39.505182,-77.80024499999999,0,10,1,7,74,93.09968068321798
539891,2020-12-28 13:54:13,3506040590383211,"fraud_Runolfsdottir, Mueller and Hand",entertainment,74.16,Michael,Orozco,M,13956 Hughes Causeway Suite 124,Alder,MT,59710,45.1939,-112.0568,286,Chief of Staff,1989-03-09,9bcb32293a8cede20aad39f79a05e115,1388238853,45.99829,-112.872179,0,12,1,13,35,109.7270416319225
542385,2020-12-28 21:38:07,60416207185,fraud_Roberts-Beahan,misc_pos,5.17,Mary,Diaz,F,9886 Anita Drive,Fort Washakie,WY,82514,43.0048,-108.8964,1645,Information systems manager,1986-02-17,5a6e770ae6b90c631cc0b4e68bcb030b,1388266687,42.484653,-108.372671,0,12,1,21,38,71.95517957911244
543768,2020-12-29 03:07:58,3591919803438423,"fraud_Heller, Gutmann and Zieme",grocery_pos,80.14,Brian,Williams,M,32941 Krystal Mill Apt. 552,Titusville,FL,32780,28.5697,-80.8191,54767,Set designer,1987-07-25,25a4cfdb17335ff0ff5cafef0fb71f8b,1388286478,29.447152000000003,-81.22426,0,12,2,3,37,104.95909267370718
83677,2020-07-20 12:40:43,4364010865167176,fraud_Pacocha-Bauch,shopping_pos,2.18,Gary,Martinez,M,03512 Jackson Ports,Reno,NV,89512,39.5483,-119.7957,276896,Immunologist,1997-03-12,51628ea7b86836059751cf365be464b8,1374324043,38.712261,-119.917923,0,7,1,12,27,93.41505765185046
434249,2020-12-05 14:15:23,30357372465631,"fraud_Schiller, Blanda and Johnson",home,26.47,John,Nichols,M,00821 Joanna Meadow,Dalton,WI,53926,43.6718,-89.1918,1628,Civil Service fast streamer,1967-09-30,61ead8b8cb438341893c7e655c549f6e,1386252923,44.29357,-88.504471,0,12,6,14,57,88.39468229095081
288374,2020-10-06 21:50:24,340953839692349,fraud_Homenick LLC,personal_care,11.41,Tyler,Wright,M,615 Clarke Spring Apt. 172,Warren,MI,48088,42.5164,-82.9832,134056,"Doctor, hospital",1980-05-18,fc186a29897bae8b4dde704a8ae9e3f1,1381096224,42.747328,-83.016434,0,10,2,21,44,25.79720610253011
175055,2020-08-21 21:06:12,3513506355699497,"fraud_Cronin, Kshlerin and Weber",health_fitness,15.55,Sarah,Adams,F,5654 Peterson Land,Ridgeland,MS,39157,32.4122,-90.1207,24645,"Scientist, clinical (histocompatibility and immunogenetics)",1966-05-29,9df2e0e42f6f1b9c3497614a1eac1718,1377119172,32.773021,-89.332066,0,8,5,21,58,84.15799754387889
241942,2020-09-16 18:32:09,30026790933302,fraud_Jacobi and Sons,shopping_pos,165.63,John,Peters,M,555 Michael Burgs,Mayersville,MS,39113,32.9013,-91.0286,595,Technical brewer,1979-09-03,a2afd1e9d1557f32fede6fa572d9e2ed,1379356329,31.919872,-90.934149,0,9,3,18,45,109.19655904331222
